order_item_id,order_id,product_id,quantity,item_price
2988,2003,6,1,1127.82
2989,2004,3,1,1957.59
2990,2005,7,1,868.83
2991,2006,4,2,721.81
2992,2006,1,2,23013.42
2993,2007,3,1,1893.51
2994,2007,1,1,24758.52
2995,2008,1,1,24625.67
2996,2009,7,2,894.49
2997,2009,1,1,24803.58
2998,2010,6,2,1088.58
2999,2011,1,1,23467.67
3000,2012,6,1,1151.44
3001,2013,3,1,1998.91
3002,2013,1,2,22895.6
3003,2014,1,1,23237.16
3004,2014,1,1,23215.45
3005,2015,2,1,59509.55
3006,2016,3,2,1804.33
3007,2016,2,2,55158.95
3008,2017,2,2,54792.97
3009,2017,1,2,22905.59
3010,2018,5,1,4288.84
3011,2019,3,1,1906.39
3012,2020,2,2,55495.77
3013,2021,5,1,4464.81
3014,2022,5,1,4138.01
3015,2023,2,2,55622.68
3016,2023,1,1,23137.51
3017,2024,7,1,864.02
3018,2025,2,2,54285.11
3019,2026,3,2,1878.54
3020,2027,2,2,58188.45
3021,2028,5,2,4240.91
3022,2029,5,2,4476.62
3023,2030,7,1,852.88
3024,2031,1,1,22559.94
3025,2032,2,2,54123.86
3026,2033,1,2,23213.81
3027,2033,1,2,23141.11
3028,2033,4,1,786.85
3029,2034,4,2,772.79
3030,2034,3,1,1969.31
3031,2034,4,1,736.55
3032,2035,1,2,24358.76
3033,2035,5,1,4230.38
3034,2035,3,1,1956.15
3035,2036,5,2,4352.35
3036,2037,1,2,22931.52
3037,2037,7,2,894.75
3038,2037,7,2,841.72
3039,2038,1,2,23044.76
3040,2039,2,2,55358.58
3041,2039,4,1,758.32
3042,2040,3,1,1854.37
3043,2041,1,1,24482.53
3044,2042,7,2,874.27
3045,2043,3,2,1832.58
3046,2043,1,2,24552.58
3047,2044,1,2,22827.19
3048,2045,2,1,58488.97
3049,2046,1,2,24596.76
3050,2047,1,2,24215.92
3051,2048,4,1,751.63
3052,2049,3,2,1806.6
3053,2049,3,2,1903.54
3054,2050,1,1,24219.91
3055,2050,2,2,58021.92
3056,2051,4,1,794.62
3057,2051,1,1,24118.62
3058,2052,6,2,1172.22
3059,2053,5,2,4161.38
3060,2054,5,1,4138.83
3061,2055,4,1,720.15
3062,2056,1,1,24868.69
3063,2056,5,2,4209.93
3064,2057,1,2,24402.23
3065,2057,7,2,834.04
3066,2058,3,1,1867.76
3067,2059,3,1,1936.26
3068,2060,3,2,1907.5
3069,2061,5,1,4234.62
3070,2061,1,2,23413.11
3071,2061,2,2,54247.5
3072,2062,3,1,1908.47
3073,2063,3,2,1929.42
3074,2063,5,2,4275.96
3075,2064,1,1,24407.5
3076,2065,5,2,4169.05
3077,2066,2,2,59213.71
3078,2067,1,1,23536.84
3079,2067,2,2,55421.56
3080,2067,2,1,55200.05
3081,2068,2,2,55832.12
3082,2069,1,1,24347.01
3083,2070,4,2,721.26
3084,2070,1,1,22782.76
3085,2071,6,2,1089.98
3086,2071,2,2,59742.64
3087,2072,1,2,22555.39
3088,2072,2,2,56186.46
3089,2073,1,2,24303.88
3090,2074,5,2,4139.28
3091,2074,5,1,4490.99
3092,2075,7,2,858.3
3093,2075,1,2,23410.97
3094,2076,3,1,1979.08
3095,2077,7,2,892.48
3096,2078,6,1,1186.8
3097,2079,1,2,22795.86
3098,2080,1,1,24978.99
3099,2080,1,2,24558.37
3100,2080,3,1,1823.08
3101,2081,1,1,22711.82
3102,2082,2,1,57022.64
3103,2082,1,1,24759.95
3104,2083,4,2,765.92
3105,2084,6,2,1184.32
3106,2084,5,2,4302.24
3107,2085,1,2,23500.8
3108,2086,2,2,59599.66
3109,2087,7,2,875.55
3110,2087,5,1,4242.52
3111,2088,5,1,4179.66
3112,2089,2,2,57101.02
3113,2089,1,1,23949.45
3114,2090,1,2,22722.32
3115,2091,2,2,58671.38
3116,2092,2,2,56537.26
3117,2092,1,2,23906.67
3118,2093,2,2,54329.43
3119,2093,1,2,23424.86
3120,2093,7,1,882.35
3121,2094,6,1,1105.86
3122,2095,2,2,58871.17
3123,2096,5,2,4407.33
3124,2096,3,1,1943.55
3125,2097,4,2,788.98
3126,2097,1,1,22557.78
3127,2098,5,1,4235.06
3128,2099,1,2,23478.7
3129,2099,3,2,1982.05
3130,2099,2,2,55011.09
3131,2100,1,2,22545.85
3132,2101,1,2,24016.02
3133,2102,1,2,23159.9
3134,2103,5,2,4063.29
3135,2103,2,2,55827.81
3136,2103,3,1,1973.98
3137,2104,2,1,57821.65
3138,2104,5,1,4091.33
3139,2105,4,1,774.95
3140,2106,3,2,1964.65
3141,2106,2,1,59889.47
3142,2107,2,2,55821.06
3143,2107,2,1,58721.57
3144,2108,3,2,1974.9
3145,2108,1,1,24192.75
3146,2109,3,2,1802.44
3147,2110,3,2,1818.27
3148,2110,1,2,23327.22
3149,2111,2,2,56821.7
3150,2112,2,2,58036.28
3151,2113,1,2,24492.89
3152,2114,1,1,24354.52
3153,2115,4,1,783.34
3154,2115,2,1,57528.52
