payment_id,order_id,payment_method,payment_status,amount_paid,payment_date
1630,1630,CARD,SUCCESS,1,2024-07-19
1631,1631,CARD,SUCCESS,1,2023-07-20
1632,1632,CARD,SUCCESS,1,2024-09-18
1633,1633,NETBANKING,SUCCESS,1,2023-09-11
1634,1634,CARD,SUCCESS,1,2024-06-18
1635,1635,UPI,SUCCESS,1,2024-07-21
1636,1636,UPI,SUCCESS,1,2024-10-19
1637,1637,NETBANKING,SUCCESS,1,2024-12-08
1638,1638,UPI,SUCCESS,1,2024-06-29
1639,1639,UPI,SUCCESS,1,2024-11-12
1640,1640,NETBANKING,SUCCESS,1,2022-06-29
1641,1641,CARD,SUCCESS,1,2024-08-15
1642,1642,NETBANKING,SUCCESS,1,2023-01-19
1643,1643,CARD,SUCCESS,1,2024-09-02
1644,1644,UPI,SUCCESS,1,2024-07-31
1645,1645,UPI,SUCCESS,1,2023-12-28
1646,1646,UPI,SUCCESS,1,2024-10-28
1647,1647,CARD,SUCCESS,1,2022-11-08
1648,1648,NETBANKING,SUCCESS,1,2023-03-25
1649,1649,NETBANKING,SUCCESS,1,2022-03-07
1650,1650,UPI,SUCCESS,1,2022-03-05
1651,1651,CARD,SUCCESS,1,2021-11-09
1652,1652,NETBANKING,SUCCESS,1,2024-12-25
1653,1653,NETBANKING,SUCCESS,1,2022-04-25
1654,1654,CARD,SUCCESS,1,2024-05-30
1655,1655,NETBANKING,SUCCESS,1,2024-09-25
1656,1656,CARD,SUCCESS,1,2023-04-06
1657,1657,UPI,SUCCESS,1,2024-10-15
1658,1658,UPI,SUCCESS,1,2024-07-02
1659,1659,UPI,SUCCESS,1,2024-11-09
1660,1660,NETBANKING,SUCCESS,1,2024-12-15
1661,1661,UPI,SUCCESS,1,2024-12-15
1662,1662,UPI,SUCCESS,1,2024-10-25
1663,1663,UPI,SUCCESS,1,2024-10-02
1664,1664,NETBANKING,SUCCESS,1,2022-06-29
1665,1665,CARD,SUCCESS,1,2023-09-17
1666,1666,CARD,SUCCESS,1,2023-11-10
1667,1667,NETBANKING,SUCCESS,1,2022-11-29
1668,1668,NETBANKING,SUCCESS,1,2024-12-18
1669,1669,CARD,SUCCESS,1,2024-12-13
1670,1670,CARD,FAILED,0,2024-12-03
1671,1671,CARD,SUCCESS,1,2023-08-24
1672,1672,UPI,SUCCESS,1,2023-10-01
1673,1673,NETBANKING,SUCCESS,1,2023-10-10
1674,1674,NETBANKING,SUCCESS,1,2022-08-06
1675,1675,UPI,SUCCESS,1,2023-06-16
1676,1676,UPI,SUCCESS,1,2023-05-13
1677,1677,CARD,SUCCESS,1,2023-10-02
1678,1678,CARD,SUCCESS,1,2022-05-16
1679,1679,UPI,SUCCESS,1,2024-03-14
1680,1680,UPI,SUCCESS,1,2023-01-05
1681,1681,NETBANKING,SUCCESS,1,2024-12-18
1682,1682,UPI,SUCCESS,1,2024-11-05
1683,1683,UPI,SUCCESS,1,2024-04-22
1684,1684,CARD,SUCCESS,1,2024-07-03
1685,1685,CARD,SUCCESS,1,2023-01-19
1686,1686,UPI,SUCCESS,1,2024-12-30
1687,1687,UPI,SUCCESS,1,2024-09-25
1688,1688,UPI,SUCCESS,1,2024-12-13
1689,1689,NETBANKING,SUCCESS,1,2023-06-19
1690,1690,UPI,SUCCESS,1,2023-07-09
1691,1691,NETBANKING,SUCCESS,1,2024-08-08
1692,1692,NETBANKING,SUCCESS,1,2024-09-21
1693,1693,NETBANKING,SUCCESS,1,2022-05-16
1694,1694,CARD,SUCCESS,1,2024-04-06
1695,1695,UPI,SUCCESS,1,2023-07-25
1696,1696,CARD,SUCCESS,1,2021-10-11
1697,1697,CARD,SUCCESS,1,2022-10-12
1698,1698,UPI,SUCCESS,1,2024-04-14
1699,1699,CARD,SUCCESS,1,2022-11-07
1700,1700,NETBANKING,SUCCESS,1,2021-11-26
1701,1701,UPI,SUCCESS,1,2023-01-13
1702,1702,UPI,SUCCESS,1,2023-10-31
1703,1703,CARD,SUCCESS,1,2023-06-14
1704,1704,CARD,SUCCESS,1,2022-11-15
1705,1705,CARD,SUCCESS,1,2024-02-12
1706,1706,CARD,FAILED,0,2022-10-27
1707,1707,UPI,SUCCESS,1,2023-09-11
1708,1708,UPI,SUCCESS,1,2024-09-06
1709,1709,UPI,SUCCESS,1,2024-05-09
1710,1710,NETBANKING,SUCCESS,1,2023-12-09
1711,1711,NETBANKING,SUCCESS,1,2024-03-01
1712,1712,UPI,SUCCESS,1,2024-02-15
1713,1713,UPI,SUCCESS,1,2024-11-06
1714,1714,CARD,SUCCESS,1,2024-11-05
1715,1715,NETBANKING,SUCCESS,1,2024-11-05
1716,1716,UPI,SUCCESS,1,2024-12-14
1717,1717,CARD,SUCCESS,1,2024-11-23
1718,1718,UPI,SUCCESS,1,2024-11-09
1719,1719,CARD,SUCCESS,1,2024-09-22
1720,1720,UPI,SUCCESS,1,2024-11-12
1721,1721,NETBANKING,SUCCESS,1,2023-04-27
1722,1722,UPI,SUCCESS,1,2023-07-05
1723,1723,UPI,FAILED,0,2023-01-03
1724,1724,CARD,SUCCESS,1,2024-02-22
1725,1725,NETBANKING,SUCCESS,1,2024-02-26
1726,1726,CARD,SUCCESS,1,2024-01-30
1727,1727,UPI,SUCCESS,1,2024-08-16
1728,1728,CARD,FAILED,0,2021-11-08
1729,1729,CARD,SUCCESS,1,2024-04-25
1730,1730,NETBANKING,SUCCESS,1,2022-10-30
1731,1731,UPI,SUCCESS,1,2023-02-23
1732,1732,UPI,SUCCESS,1,2022-04-15
1733,1733,NETBANKING,SUCCESS,1,2023-12-07
1734,1734,CARD,SUCCESS,1,2024-10-26
1735,1735,NETBANKING,SUCCESS,1,2024-10-13
1736,1736,CARD,SUCCESS,1,2023-10-13
1737,1737,NETBANKING,SUCCESS,1,2024-12-02
1738,1738,NETBANKING,SUCCESS,1,2024-11-30
1739,1739,UPI,SUCCESS,1,2024-11-28
1740,1740,NETBANKING,SUCCESS,1,2024-09-12
1741,1741,CARD,SUCCESS,1,2024-11-15
1742,1742,CARD,SUCCESS,1,2024-03-06
1743,1743,NETBANKING,SUCCESS,1,2023-07-24
1744,1744,UPI,SUCCESS,1,2023-01-27
1745,1745,NETBANKING,SUCCESS,1,2023-04-03
1746,1746,CARD,SUCCESS,1,2022-10-28
1747,1747,NETBANKING,SUCCESS,1,2025-01-01
1748,1748,UPI,SUCCESS,1,2023-08-01
1749,1749,CARD,SUCCESS,1,2023-01-08
1750,1750,UPI,SUCCESS,1,2022-09-04
1751,1751,NETBANKING,SUCCESS,1,2022-11-18
1752,1752,UPI,SUCCESS,1,2024-03-04
1753,1753,UPI,SUCCESS,1,2024-03-28
1754,1754,NETBANKING,SUCCESS,1,2023-11-28
1755,1755,NETBANKING,SUCCESS,1,2024-03-21
1756,1756,UPI,SUCCESS,1,2024-09-26
1757,1757,NETBANKING,SUCCESS,1,2024-07-02
1758,1758,UPI,SUCCESS,1,2023-11-23
1759,1759,UPI,SUCCESS,1,2024-12-04
1760,1760,CARD,SUCCESS,1,2024-12-01
1761,1761,CARD,SUCCESS,1,2024-12-01
1762,1762,NETBANKING,SUCCESS,1,2024-03-01
1763,1763,CARD,SUCCESS,1,2024-01-11
1764,1764,NETBANKING,SUCCESS,1,2024-01-30
1765,1765,NETBANKING,SUCCESS,1,2024-08-08
1766,1766,CARD,SUCCESS,1,2024-12-06
1767,1767,NETBANKING,SUCCESS,1,2024-08-28
1768,1768,CARD,SUCCESS,1,2024-10-24
1769,1769,CARD,SUCCESS,1,2023-05-25
1770,1770,NETBANKING,SUCCESS,1,2023-11-06
1771,1771,CARD,SUCCESS,1,2022-11-11
1772,1772,NETBANKING,SUCCESS,1,2023-10-23
1773,1773,CARD,SUCCESS,1,2024-11-13
1774,1774,NETBANKING,SUCCESS,1,2021-10-03
1775,1775,NETBANKING,SUCCESS,1,2024-10-14
1776,1776,UPI,SUCCESS,1,2024-02-16
1777,1777,UPI,SUCCESS,1,2022-12-26
1778,1778,CARD,SUCCESS,1,2024-09-16
1779,1779,CARD,SUCCESS,1,2023-03-26
1780,1780,UPI,SUCCESS,1,2023-06-28
1781,1781,CARD,FAILED,0,2022-10-26
1782,1782,CARD,SUCCESS,1,2024-02-16
1783,1783,NETBANKING,SUCCESS,1,2023-10-25
1784,1784,CARD,SUCCESS,1,2024-05-10
1785,1785,UPI,SUCCESS,1,2024-12-19
1786,1786,CARD,SUCCESS,1,2024-12-04
1787,1787,UPI,SUCCESS,1,2021-11-21
1788,1788,NETBANKING,SUCCESS,1,2024-12-15
1789,1789,CARD,SUCCESS,1,2024-05-05
1790,1790,NETBANKING,SUCCESS,1,2024-02-27
1791,1791,UPI,SUCCESS,1,2024-12-20
1792,1792,NETBANKING,SUCCESS,1,2024-01-08
1793,1793,CARD,SUCCESS,1,2023-06-19
1794,1794,CARD,SUCCESS,1,2024-09-15
1795,1795,UPI,SUCCESS,1,2024-11-13
1796,1796,CARD,SUCCESS,1,2024-12-24
1797,1797,CARD,SUCCESS,1,2024-11-19
1798,1798,NETBANKING,SUCCESS,1,2024-11-22
1799,1799,UPI,SUCCESS,1,2022-10-04
1800,1800,NETBANKING,SUCCESS,1,2024-01-14
1801,1801,NETBANKING,SUCCESS,1,2024-07-28
1802,1802,UPI,SUCCESS,1,2023-10-28
1803,1803,NETBANKING,SUCCESS,1,2023-12-07
1804,1804,CARD,SUCCESS,1,2024-11-08
1805,1805,UPI,SUCCESS,1,2023-11-15
1806,1806,UPI,SUCCESS,1,2022-11-07
1807,1807,CARD,SUCCESS,1,2024-05-30
1808,1808,UPI,SUCCESS,1,2024-04-21
1809,1809,CARD,SUCCESS,1,2023-06-18
1810,1810,UPI,FAILED,0,2024-11-15
1811,1811,UPI,SUCCESS,1,2024-09-10
1812,1812,CARD,SUCCESS,1,2024-05-20
1813,1813,NETBANKING,SUCCESS,1,2022-12-03
1814,1814,NETBANKING,SUCCESS,1,2023-02-27
1815,1815,NETBANKING,FAILED,0,2023-07-29
1816,1816,UPI,SUCCESS,1,2024-03-18
1817,1817,UPI,SUCCESS,1,2022-10-16
1818,1818,UPI,SUCCESS,1,2024-04-06
1819,1819,CARD,FAILED,0,2021-03-28
1820,1820,UPI,SUCCESS,1,2022-08-28
1821,1821,NETBANKING,SUCCESS,1,2024-04-14
1822,1822,NETBANKING,SUCCESS,1,2024-01-19
1823,1823,NETBANKING,SUCCESS,1,2024-07-21
1824,1824,CARD,SUCCESS,1,2023-10-24
1825,1825,CARD,SUCCESS,1,2022-04-25
1826,1826,CARD,SUCCESS,1,2024-05-05
1827,1827,NETBANKING,SUCCESS,1,2023-08-19
1828,1828,NETBANKING,SUCCESS,1,2024-01-09
1829,1829,NETBANKING,SUCCESS,1,2024-05-30
1830,1830,CARD,SUCCESS,1,2024-09-19
1831,1831,UPI,SUCCESS,1,2021-07-28
1832,1832,CARD,SUCCESS,1,2024-05-02
1833,1833,UPI,SUCCESS,1,2024-03-05
1834,1834,UPI,SUCCESS,1,2022-01-05
1835,1835,CARD,FAILED,0,2023-08-16
1836,1836,CARD,SUCCESS,1,2024-02-19
1837,1837,CARD,SUCCESS,1,2024-12-19
1838,1838,NETBANKING,SUCCESS,1,2024-08-06
1839,1839,CARD,FAILED,0,2024-12-05
1840,1840,UPI,FAILED,0,2022-02-07
1841,1841,UPI,SUCCESS,1,2024-11-17
1842,1842,CARD,SUCCESS,1,2024-08-10
1843,1843,UPI,SUCCESS,1,2024-07-11
1844,1844,CARD,SUCCESS,1,2024-10-12
1845,1845,CARD,SUCCESS,1,2024-05-04
1846,1846,UPI,SUCCESS,1,2024-01-21
1847,1847,CARD,SUCCESS,1,2023-09-22
1848,1848,NETBANKING,SUCCESS,1,2022-05-15
1849,1849,CARD,SUCCESS,1,2024-07-13
1850,1850,NETBANKING,SUCCESS,1,2023-05-31
1851,1851,CARD,SUCCESS,1,2024-08-01
1852,1852,UPI,SUCCESS,1,2024-12-18
1853,1853,UPI,SUCCESS,1,2023-05-05
1854,1854,CARD,SUCCESS,1,2024-11-08
1855,1855,UPI,SUCCESS,1,2022-09-02
1856,1856,UPI,SUCCESS,1,2024-07-04
1857,1857,UPI,SUCCESS,1,2022-11-15
1858,1858,NETBANKING,SUCCESS,1,2023-07-20
1859,1859,NETBANKING,SUCCESS,1,2024-10-18
1860,1860,UPI,SUCCESS,1,2024-11-26
1861,1861,UPI,SUCCESS,1,2023-10-28
1862,1862,UPI,SUCCESS,1,2023-06-06
1863,1863,CARD,SUCCESS,1,2024-12-20
1864,1864,CARD,SUCCESS,1,2024-10-25
1865,1865,UPI,SUCCESS,1,2024-06-09
1866,1866,NETBANKING,SUCCESS,1,2024-09-24
1867,1867,CARD,SUCCESS,1,2024-09-07
1868,1868,NETBANKING,SUCCESS,1,2024-09-10
1869,1869,NETBANKING,SUCCESS,1,2023-02-19
1870,1870,UPI,SUCCESS,1,2024-09-25
1871,1871,CARD,SUCCESS,1,2024-07-31
1872,1872,UPI,SUCCESS,1,2023-06-12
1873,1873,CARD,SUCCESS,1,2024-07-28
1874,1874,CARD,SUCCESS,1,2023-09-12
1875,1875,UPI,SUCCESS,1,2024-05-14
1876,1876,UPI,SUCCESS,1,2024-10-04
1877,1877,CARD,SUCCESS,1,2022-05-11
1878,1878,UPI,SUCCESS,1,2022-12-23
1879,1879,CARD,SUCCESS,1,2023-07-02
1880,1880,NETBANKING,SUCCESS,1,2023-03-28
1881,1881,NETBANKING,SUCCESS,1,2021-10-21
1882,1882,NETBANKING,SUCCESS,1,2024-03-24
1883,1883,CARD,SUCCESS,1,2023-08-03
1884,1884,UPI,SUCCESS,1,2024-10-21
1885,1885,NETBANKING,SUCCESS,1,2024-10-19
1886,1886,CARD,SUCCESS,1,2024-05-12
1887,1887,NETBANKING,SUCCESS,1,2023-06-08
1888,1888,CARD,SUCCESS,1,2024-03-23
1889,1889,NETBANKING,FAILED,0,2023-02-09
1890,1890,UPI,SUCCESS,1,2024-09-20
1891,1891,CARD,SUCCESS,1,2024-08-22
1892,1892,UPI,SUCCESS,1,2024-08-11
1893,1893,CARD,SUCCESS,1,2024-01-26
1894,1894,CARD,SUCCESS,1,2024-08-28
1895,1895,UPI,SUCCESS,1,2024-11-07
1896,1896,CARD,SUCCESS,1,2024-01-01
1897,1897,CARD,SUCCESS,1,2024-07-15
1898,1898,NETBANKING,SUCCESS,1,2024-11-08
1899,1899,UPI,SUCCESS,1,2024-03-17
1900,1900,UPI,SUCCESS,1,2024-05-11
1901,1901,CARD,SUCCESS,1,2024-06-18
1902,1902,CARD,SUCCESS,1,2024-12-12
1903,1903,UPI,SUCCESS,1,2024-11-09
1904,1904,CARD,SUCCESS,1,2024-11-07
1905,1905,NETBANKING,SUCCESS,1,2023-07-31
1906,1906,NETBANKING,SUCCESS,1,2023-11-29
1907,1907,CARD,SUCCESS,1,2024-11-07
1908,1908,NETBANKING,SUCCESS,1,2024-08-14
1909,1909,NETBANKING,SUCCESS,1,2022-09-14
1910,1910,NETBANKING,SUCCESS,1,2023-11-01
1911,1911,NETBANKING,SUCCESS,1,2024-02-26
1912,1912,UPI,SUCCESS,1,2024-06-03
1913,1913,CARD,SUCCESS,1,2024-04-09
1914,1914,CARD,SUCCESS,1,2024-10-23
1915,1915,NETBANKING,SUCCESS,1,2024-05-28
1916,1916,CARD,SUCCESS,1,2024-06-18
1917,1917,NETBANKING,SUCCESS,1,2024-12-30
1918,1918,UPI,SUCCESS,1,2024-11-16
1919,1919,UPI,SUCCESS,1,2024-11-03
1920,1920,NETBANKING,SUCCESS,1,2024-11-26
1921,1921,NETBANKING,SUCCESS,1,2022-03-19
1922,1922,CARD,SUCCESS,1,2022-11-18
1923,1923,CARD,SUCCESS,1,2024-02-28
1924,1924,NETBANKING,SUCCESS,1,2024-02-23
1925,1925,NETBANKING,SUCCESS,1,2023-07-12
1926,1926,UPI,SUCCESS,1,2023-09-05
1927,1927,CARD,SUCCESS,1,2024-08-04
1928,1928,CARD,SUCCESS,1,2024-12-14
1929,1929,CARD,SUCCESS,1,2024-06-28
1930,1930,NETBANKING,SUCCESS,1,2023-07-09
1931,1931,CARD,SUCCESS,1,2023-06-14
1932,1932,NETBANKING,SUCCESS,1,2024-01-04
1933,1933,UPI,SUCCESS,1,2023-11-23
1934,1934,UPI,SUCCESS,1,2024-04-23
1935,1935,CARD,SUCCESS,1,2024-08-24
1936,1936,CARD,SUCCESS,1,2024-07-30
1937,1937,CARD,SUCCESS,1,2023-08-17
1938,1938,UPI,SUCCESS,1,2023-03-08
1939,1939,UPI,SUCCESS,1,2023-04-10
1940,1940,CARD,SUCCESS,1,2024-06-20
1941,1941,NETBANKING,SUCCESS,1,2024-09-14
1942,1942,UPI,SUCCESS,1,2023-12-13
1943,1943,CARD,SUCCESS,1,2023-05-14
1944,1944,UPI,SUCCESS,1,2024-12-02
1945,1945,CARD,SUCCESS,1,2023-03-19
1946,1946,UPI,SUCCESS,1,2023-07-18
1947,1947,CARD,SUCCESS,1,2024-05-30
1948,1948,CARD,SUCCESS,1,2024-11-21
1949,1949,CARD,FAILED,0,2024-06-07
1950,1950,UPI,SUCCESS,1,2024-07-26
1951,1951,NETBANKING,SUCCESS,1,2024-11-20
1952,1952,CARD,SUCCESS,1,2024-05-27
1953,1953,NETBANKING,SUCCESS,1,2023-10-02
1954,1954,NETBANKING,SUCCESS,1,2023-07-01
1955,1955,UPI,SUCCESS,1,2022-02-26
1956,1956,UPI,SUCCESS,1,2024-10-30
1957,1957,NETBANKING,SUCCESS,1,2024-09-02
1958,1958,CARD,SUCCESS,1,2024-10-18
1959,1959,NETBANKING,SUCCESS,1,2024-06-21
1960,1960,CARD,SUCCESS,1,2022-08-12
1961,1961,CARD,SUCCESS,1,2021-11-11
1962,1962,CARD,SUCCESS,1,2023-09-05
1963,1963,UPI,SUCCESS,1,2023-01-01
1964,1964,CARD,SUCCESS,1,2021-08-30
1965,1965,CARD,SUCCESS,1,2022-11-28
1966,1966,UPI,SUCCESS,1,2022-07-06
1967,1967,CARD,SUCCESS,1,2023-12-14
1968,1968,UPI,SUCCESS,1,2024-10-13
1969,1969,CARD,FAILED,0,2024-03-22
1970,1970,UPI,SUCCESS,1,2024-11-23
1971,1971,NETBANKING,SUCCESS,1,2024-03-17
1972,1972,NETBANKING,SUCCESS,1,2023-03-05
1973,1973,CARD,SUCCESS,1,2024-03-15
1974,1974,CARD,SUCCESS,1,2021-05-21
1975,1975,CARD,SUCCESS,1,2021-09-07
1976,1976,UPI,SUCCESS,1,2021-10-21
1977,1977,CARD,SUCCESS,1,2024-05-19
1978,1978,UPI,SUCCESS,1,2022-11-23
1979,1979,CARD,SUCCESS,1,2024-06-08
1980,1980,UPI,SUCCESS,1,2024-07-26
1981,1981,NETBANKING,SUCCESS,1,2023-04-02
1982,1982,CARD,SUCCESS,1,2023-04-01
1983,1983,UPI,SUCCESS,1,2024-11-10
1984,1984,CARD,SUCCESS,1,2024-02-08
1985,1985,UPI,SUCCESS,1,2024-01-13
1986,1986,NETBANKING,SUCCESS,1,2024-11-07
1987,1987,NETBANKING,SUCCESS,1,2023-09-13
1988,1988,NETBANKING,SUCCESS,1,2024-05-30
1989,1989,CARD,SUCCESS,1,2024-12-31
1990,1990,NETBANKING,SUCCESS,1,2024-12-25
1991,1991,NETBANKING,SUCCESS,1,2024-12-29
1992,1992,CARD,SUCCESS,1,2022-12-02
1993,1993,CARD,SUCCESS,1,2024-03-21
1994,1994,NETBANKING,SUCCESS,1,2023-08-28
1995,1995,NETBANKING,SUCCESS,1,2022-07-24
1996,1996,UPI,SUCCESS,1,2023-10-08
1997,1997,CARD,SUCCESS,1,2024-12-22
1998,1998,CARD,SUCCESS,1,2024-04-11
1999,1999,UPI,SUCCESS,1,2023-06-16
2000,2000,NETBANKING,SUCCESS,1,2023-05-21
2001,2001,NETBANKING,SUCCESS,1,2024-06-30
2002,2002,CARD,SUCCESS,1,2023-10-12
2003,2003,UPI,SUCCESS,1,2024-12-24
2004,2004,CARD,SUCCESS,1,2024-10-18
2005,2005,UPI,SUCCESS,1,2022-12-23
2006,2006,UPI,SUCCESS,1,2024-01-21
2007,2007,UPI,SUCCESS,1,2023-04-19
2008,2008,UPI,SUCCESS,1,2024-05-04
2009,2009,NETBANKING,SUCCESS,1,2023-11-23
2010,2010,CARD,SUCCESS,1,2022-07-19
2011,2011,NETBANKING,SUCCESS,1,2023-02-01
2012,2012,CARD,SUCCESS,1,2024-01-23
2013,2013,UPI,SUCCESS,1,2024-03-28
2014,2014,UPI,SUCCESS,1,2024-04-04
2015,2015,CARD,SUCCESS,1,2024-08-11
2016,2016,UPI,SUCCESS,1,2023-01-17
2017,2017,CARD,SUCCESS,1,2024-10-01
2018,2018,UPI,SUCCESS,1,2023-09-23
2019,2019,CARD,SUCCESS,1,2024-02-15
2020,2020,CARD,SUCCESS,1,2023-08-04
2021,2021,NETBANKING,SUCCESS,1,2024-06-21
2022,2022,UPI,SUCCESS,1,2023-05-25
2023,2023,UPI,SUCCESS,1,2022-08-15
2024,2024,UPI,SUCCESS,1,2023-02-07
2025,2025,NETBANKING,SUCCESS,1,2023-08-24
2026,2026,NETBANKING,SUCCESS,1,2023-07-26
2027,2027,CARD,SUCCESS,1,2024-04-05
2028,2028,UPI,SUCCESS,1,2024-04-25
2029,2029,NETBANKING,SUCCESS,1,2024-03-22
2030,2030,UPI,SUCCESS,1,2024-07-30
2031,2031,CARD,SUCCESS,1,2024-07-23
2032,2032,NETBANKING,SUCCESS,1,2024-08-12
2033,2033,NETBANKING,SUCCESS,1,2024-05-04
2034,2034,CARD,SUCCESS,1,2023-10-10
2035,2035,UPI,SUCCESS,1,2023-06-15
2036,2036,CARD,SUCCESS,1,2021-12-17
2037,2037,UPI,SUCCESS,1,2024-02-09
2038,2038,UPI,SUCCESS,1,2023-01-20
2039,2039,UPI,SUCCESS,1,2023-11-21
2040,2040,CARD,SUCCESS,1,2023-07-03
2041,2041,NETBANKING,SUCCESS,1,2023-09-23
2042,2042,UPI,SUCCESS,1,2022-12-20
2043,2043,CARD,SUCCESS,1,2024-05-31
2044,2044,UPI,SUCCESS,1,2023-07-24
2045,2045,UPI,SUCCESS,1,2024-11-08
2046,2046,CARD,SUCCESS,1,2024-11-09
2047,2047,CARD,SUCCESS,1,2024-12-18
2048,2048,NETBANKING,SUCCESS,1,2024-11-10
2049,2049,UPI,SUCCESS,1,2024-11-15
2050,2050,UPI,SUCCESS,1,2024-07-29
2051,2051,UPI,SUCCESS,1,2024-01-25
2052,2052,NETBANKING,FAILED,0,2023-11-26
2053,2053,NETBANKING,SUCCESS,1,2024-09-17
2054,2054,UPI,SUCCESS,1,2024-03-04
2055,2055,CARD,SUCCESS,1,2024-03-28
2056,2056,UPI,SUCCESS,1,2024-10-03
2057,2057,CARD,SUCCESS,1,2024-01-25
2058,2058,UPI,SUCCESS,1,2024-06-24
2059,2059,CARD,SUCCESS,1,2023-11-14
2060,2060,NETBANKING,SUCCESS,1,2023-11-27
2061,2061,UPI,SUCCESS,1,2021-10-17
2062,2062,NETBANKING,SUCCESS,1,2024-02-13
2063,2063,NETBANKING,SUCCESS,1,2024-11-25
2064,2064,UPI,FAILED,0,2024-01-31
2065,2065,UPI,SUCCESS,1,2023-11-20
2066,2066,CARD,SUCCESS,1,2024-12-05
2067,2067,CARD,SUCCESS,1,2023-09-24
2068,2068,UPI,SUCCESS,1,2024-04-22
2069,2069,CARD,SUCCESS,1,2023-09-12
2070,2070,UPI,SUCCESS,1,2024-12-05
2071,2071,NETBANKING,SUCCESS,1,2023-12-20
2072,2072,CARD,SUCCESS,1,2024-04-13
2073,2073,UPI,SUCCESS,1,2024-01-28
2074,2074,UPI,SUCCESS,1,2024-12-25
2075,2075,CARD,SUCCESS,1,2024-09-11
2076,2076,UPI,SUCCESS,1,2023-11-09
2077,2077,NETBANKING,SUCCESS,1,2024-06-17
2078,2078,NETBANKING,SUCCESS,1,2023-08-07
2079,2079,UPI,SUCCESS,1,2024-07-08
2080,2080,UPI,SUCCESS,1,2024-01-03
2081,2081,NETBANKING,SUCCESS,1,2024-12-15
2082,2082,UPI,SUCCESS,1,2024-12-10
2083,2083,UPI,SUCCESS,1,2024-12-09
2084,2084,UPI,SUCCESS,1,2022-12-01
2085,2085,CARD,SUCCESS,1,2024-05-13
2086,2086,NETBANKING,SUCCESS,1,2024-09-11
2087,2087,CARD,SUCCESS,1,2024-09-06
2088,2088,UPI,SUCCESS,1,2024-04-07
2089,2089,UPI,SUCCESS,1,2024-06-10
2090,2090,NETBANKING,SUCCESS,1,2023-01-07
2091,2091,UPI,SUCCESS,1,2024-10-10
2092,2092,CARD,SUCCESS,1,2024-05-04
2093,2093,CARD,SUCCESS,1,2024-06-21
2094,2094,CARD,SUCCESS,1,2023-11-09
2095,2095,NETBANKING,SUCCESS,1,2024-08-25
2096,2096,UPI,SUCCESS,1,2022-01-27
2097,2097,CARD,SUCCESS,1,2024-04-21
2098,2098,NETBANKING,SUCCESS,1,2024-02-26
2099,2099,CARD,SUCCESS,1,2023-05-06
2100,2100,UPI,SUCCESS,1,2024-08-10
2101,2101,CARD,SUCCESS,1,2022-09-13
2102,2102,NETBANKING,SUCCESS,1,2022-09-17
2103,2103,CARD,SUCCESS,1,2024-07-26
2104,2104,NETBANKING,SUCCESS,1,2023-04-08
2105,2105,CARD,SUCCESS,1,2023-11-16
2106,2106,CARD,SUCCESS,1,2024-10-15
2107,2107,NETBANKING,SUCCESS,1,2024-09-18
2108,2108,NETBANKING,SUCCESS,1,2024-11-15
2109,2109,UPI,SUCCESS,1,2024-03-22
2110,2110,NETBANKING,SUCCESS,1,2024-11-18
2111,2111,NETBANKING,SUCCESS,1,2024-08-20
2112,2112,UPI,SUCCESS,1,2022-09-28
2113,2113,NETBANKING,SUCCESS,1,2023-10-03
2114,2114,CARD,SUCCESS,1,2023-03-02
2115,2115,CARD,SUCCESS,1,2023-01-08
